Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5xZTPtpyD5AceTwWABrybk,"Goles Perdidos","Goles Perdidos","Maquiny;Azevedo;Orochi",2016-06-12,237749,46,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:02:03Z,"hip hop brasileiro,trap brasileiro,trap funk,trap","ModestiaParte",0.722,0.482,2,-8.356,1,0.0894,0.523,0,0.12,0.377,114.964,4
spotify:track:43PJcmWnRCYt7SomaJZ4NT,"Ego","Ego","Maquiny;Azevedo;Orochi",2017-07-13,223995,35,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:02:09Z,"hip hop brasileiro,trap brasileiro,trap funk,trap","Modestiaparte",0.683,0.7,2,-7.026,1,0.0514,0.0421,0.000279,0.341,0.136,104.064,4
spotify:track:6rYggKzXsqGpd1I18N7Rhs,"Mainstreet","Mainstreet","Orochi",2018-08-20,209500,50,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:02:15Z,"trap brasileiro,hip hop brasileiro,trap funk,trap","Orochi",0.482,0.616,8,-6.831,0,0.349,0.0274,0,0.0888,0.546,83.215,4
spotify:track:6yBJ12HCiAx2IDK2ATFTCc,"Juízo Final","Juízo Final","Orochi;Papatinho",2019-03-08,252000,43,false,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:02:26Z,"trap brasileiro,hip hop brasileiro,trap funk,trap","Orochi Records",0.646,0.391,0,-6.777,0,0.0744,0.337,0.0000261,0.0841,0.252,120.014,4
spotify:track:2KZaFTZd9CYbgMKkmpVJQB,"Real Freestyle 1999","Real Freestyle 1999","Orochi;Mirele;Rap Box",2019-06-04,179170,0,false,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:02:33Z,"trap brasileiro,hip hop brasileiro,trap funk,trap,pop nacional,boom bap","Casa 1 Records / Rap Box",0.606,0.473,2,-10.473,0,0.128,0.242,0,0.104,0.269,151.931,4
spotify:track:1DdEU9f7uXklMx6Dm0Mdwq,"Acende o Isqueiro","Acende o Isqueiro","Orochi;Kizzy",2019-06-14,207529,67,false,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:02:37Z,"trap brasileiro,hip hop brasileiro,trap funk,trap","Orochi",0.48,0.565,8,-9.954,0,0.375,0.38,0,0.096,0.806,112.988,5
spotify:track:4R51qsd3PgnVcIH6cEnwHb,"Ballantine's","Ballantine's","Dallass;Anezzi;Orochi",2019-07-31,233411,52,false,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:02:41Z,"trap brasileiro,trap,trap funk,hip hop brasileiro","Som Livre",0.666,0.64,0,-6.04,1,0.0329,0.0749,0,0.399,0.113,136.022,4
spotify:track:4RC7vpeUYzx6kChixUpTNs,"Caçando Tesouro","Caçando Tesouro","A Banca Records;Pk;Orochi;Filipe Ret",2020-02-14,224262,0,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:02:48Z,"hip hop brasileiro,trap brasileiro,funk,trap funk,trap","A Banca Records",0.646,0.497,1,-10.291,1,0.385,0.323,0,0.102,0.396,122.06,3
spotify:track:0In8P4w9CvupkqGBuyHTLv,"Assault (Angra)","Assault (Angra)","Mainstreet;Orochi;Borges;PL Quest;Buddy;Ajaxx;Kizzy;Azevedo",2020-12-03,269998,44,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:03:00Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Mainstreet Records",0.378,0.583,1,-8.048,1,0.155,0.0509,0,0.488,0.245,91.901,4
spotify:track:6xgK5afWFpPmB3z1T4aFr8,"Acelerando","Celebridade","Orochi;jess beats",2020-03-27,232440,55,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:03:24Z,"trap brasileiro,hip hop brasileiro,trap funk,trap","Mainstreet Records",0.592,0.576,10,-5.461,1,0.0329,0.0727,0,0.055,0.137,127.018,4
spotify:track:47ingfYiHbBRbYX3hDIqjT,"Tanto Faz","Celebridade","Orochi;PL Quest",2020-03-27,239076,64,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:03:31Z,"trap brasileiro,hip hop brasileiro,trap funk,trap","Mainstreet Records",0.697,0.763,3,-6.581,0,0.0419,0.0202,0,0.173,0.617,130.032,4
spotify:track:3zXIfbjxSzPMNP6JDZsQsi,"Mitsubishi","Celebridade","Orochi;Kizzy",2020-03-27,182181,73,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:03:44Z,"trap brasileiro,hip hop brasileiro,trap funk,trap","Mainstreet Records",0.751,0.571,11,-7.017,0,0.209,0.132,0,0.101,0.698,110.021,4
spotify:track:1qpI7UGsNj28Ttr95gzrEJ,"Assault","Celebridade","Orochi;Azevedo;Shok;Shenlong;Mainstreet;jess beats;R¥AN Txg",2020-03-27,288705,56,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:03:50Z,"trap brasileiro,hip hop brasileiro,trap funk,trap,funk,funk carioca","Mainstreet Records",0.561,0.567,8,-6.677,0,0.09,0.0441,0,0.0745,0.553,84.888,4
spotify:track:03lktDGYEv8pr5xHbQaln9,"Isso Que É Arte","Celebridade","Orochi;Kizzy",2020-03-27,280000,63,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:03:59Z,"trap brasileiro,hip hop brasileiro,trap funk,trap","Mainstreet Records",0.621,0.622,8,-6.439,0,0.0384,0.101,0,0.101,0.376,127.055,4
spotify:track:2E3XCbETX40q6k85K2ViND,"Antes do Sol Nascer","Celebridade","Orochi;Kizzy;PL Quest;Shok",2020-03-27,229333,67,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:04:13Z,"trap brasileiro,hip hop brasileiro,trap funk,trap,funk,funk carioca","Mainstreet Records",0.619,0.483,9,-7.973,0,0.0294,0.189,0,0.133,0.304,134.755,4
spotify:track:3Ahz0Psf5t0EDaSLYvz4RI,"Feiticeira","Celebridade","Orochi;jess beats",2020-03-27,240000,58,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:04:19Z,"trap brasileiro,hip hop brasileiro,trap funk,trap","Mainstreet Records",0.766,0.55,11,-7.186,0,0.0524,0.0214,0.000817,0.1,0.25,102.019,4
spotify:track:1AeoHXrRKPuBZxpTrCELCX,"24 Horas","Celebridade","Orochi;Kizzy;SV;BIN",2020-03-27,253714,52,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:04:32Z,"trap brasileiro,hip hop brasileiro,trap funk,trap","Mainstreet Records",0.555,0.63,4,-7.174,0,0.264,0.0797,0,0.112,0.393,175.137,4
spotify:track:7bpteW7nZrOJjCo6foZegX,"Rio","Celebridade","Orochi;Kizzy",2020-03-27,209577,48,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:04:36Z,"trap brasileiro,hip hop brasileiro,trap funk,trap","Mainstreet Records",0.461,0.48,0,-5.9,1,0.155,0.124,0.0000181,0.12,0.308,141.838,4
spotify:track:3pC5Zki978Ey1MdFDXd7wj,"Celebridade","Celebridade","Orochi;Kizzy",2020-03-27,231272,69,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:04:42Z,"trap brasileiro,hip hop brasileiro,trap funk,trap","Mainstreet Records",0.598,0.578,4,-7.639,0,0.176,0.812,0.00000155,0.11,0.454,109.883,4
spotify:track:4QFzCjkQl2c7wrzVrOu2sz,"Balão","Celebridade","Orochi;Dallass",2020-03-27,253333,64,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:04:45Z,"trap brasileiro,hip hop brasileiro,trap funk,trap","Mainstreet Records",0.714,0.567,0,-6.395,0,0.109,0.193,0,0.181,0.237,116.912,4
spotify:track:6b7bKdjQVs3Dzeqoz2s7uN,"Deixa Chapar","Lobo","Orochi;Kizzy;Mainstreet",2021-04-29,219230,67,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:04:54Z,"trap brasileiro,hip hop brasileiro,trap funk,trap","Mainstreet Records",0.502,0.561,10,-7.492,0,0.0618,0.616,0.000374,0.119,0.344,119.981,4
spotify:track:5rryOlcxbh700EuOa59waG,"Versace","Lobo","Orochi;Ajaxx;Mainstreet",2021-04-29,207378,63,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:05:02Z,"trap brasileiro,hip hop brasileiro,trap funk,trap","Mainstreet Records",0.39,0.725,4,-7.49,1,0.153,0.365,0,0.0833,0.38,80.124,5
spotify:track:6tfEPfl4xxKUj4fAKsUd7w,"Fiquei Rico Cedo","Fiquei Rico Cedo","Orochi;Xamã;Pk;Buddy;Ajaxx;Neo Beats;Mainstreet",2021-02-25,228661,44,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:05:22Z,"trap brasileiro,hip hop brasileiro,trap funk,trap,funk","Mainstreet Records",0.769,0.529,0,-7.537,0,0.438,0.399,0,0.134,0.636,127.128,4
spotify:track:1PZUD6jjtYsOUC9vDjdJHK,"American Pie","O Iluminado","Xamã;Bagua Records;CMK;Orochi",2019-12-12,179076,46,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:05:36Z,"hip hop brasileiro,trap brasileiro,trap funk,trap,boom bap","Bagua Records",0.583,0.468,9,-8.794,0,0.339,0.334,0,0.1,0.322,130.002,4
spotify:track:7fxrvStpH0qyh6iHXoSZ31,"Sem convite (feat. MODÉ$TIA, MC Cabelinho e Yoka)","Rio","Papatinho;MC Cabelinho;MODE$TIA;Yoka",2019-02-22,247701,60,false,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:05:49Z,"hip hop brasileiro,trap brasileiro,trap funk,trap,funk consciente","WM Brazil",0.851,0.544,11,-6.428,1,0.13,0.55,0,0.0909,0.723,125.075,4
spotify:track:7b8kjWj4TKWmWo2LX9Lkiz,"Assault (Crime Perfeito)","Assault (Crime Perfeito)","Mainstreet;Azevedo;PL Quest;Orochi;Borges;BIN",2020-06-26,224640,47,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:06:04Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Mainstreet Records",0.755,0.648,11,-6.705,0,0.12,0.228,0,0.0931,0.759,125.008,4
spotify:track:5ePNo6uzHyOiZ5lq1L5WVs,"Poetas no Topo 2","Poetas no Topo 2","Pineapple StormTv;Orochi;FBC;Froid;Sain;Ducon;Coruja;Baco Exu do Blues;Slim Beat",2017-07-26,523467,0,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:06:23Z,"hip hop brasileiro,trap brasileiro,trap funk,trap,miami bass,boom bap","Pineapple StormTV",0.5,0.548,9,-10.241,1,0.335,0.313,0,0.301,0.547,82.576,1
spotify:track:4KI81Xcr3vGvgVJc6DlcUk,"5AM","5AM","Liink;Orochi;Kizzy",2017-07-01,238336,30,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:06:31Z,"hip hop brasileiro,trap brasileiro,trap funk,trap","Hitslab",0.557,0.573,2,-7.881,0,0.462,0.106,0,0.292,0.317,138.973,3
spotify:track:6mms2nyjrWZi7umpwcbYpb,"4AM","4AM","Liink;Kizzy;Orochi",2016-04-23,298666,28,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:06:36Z,"hip hop brasileiro,trap brasileiro,trap funk,trap","Zeroumrecords",0.517,0.613,10,-6.429,0,0.362,0.0219,0,0.129,0.273,90.496,5
spotify:track:0fhmxNbjlDyLzEINo6ADFp,"Marginais Boombap 1","Marginais Boombap 1","Marginal Supply;Felp 22;Pk;Medellin;Predella;Orochi;NOG",2019-02-01,341461,37,false,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:06:44Z,"trap brasileiro,hip hop brasileiro,trap funk,trap,boom bap,funk,funk carioca","Marginal Supply",0.517,0.653,1,-6.442,1,0.329,0.411,0,0.122,0.761,86.33,4
spotify:track:3SEd8nPd8MpGwk6ZZ8tk2j,"Mamacita (feat. Rich Homie Quan & Young Thug)","Mamacita (feat. Rich Homie Quan & Young Thug)","Travis Scott;Rich Homie Quan;Young Thug",2014-08-18,274320,59,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:07:25Z,"rap,southern hip hop,rap melódico,trap","Cactus Jack / Epic",0.823,0.768,11,-6.21,1,0.0819,0.0146,0.00000103,0.127,0.216,115.021,4
spotify:track:5cgEadiGKjtTP1Q6NJqVP5,"A-Team","A-Team","Travis Scott",2016-02-06,176640,59,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:07:31Z,"rap","Cactus Jack / Epic",0.626,0.526,7,-4.112,0,0.0452,0.0485,0.00627,0.107,0.17,127.977,4
spotify:track:56AMYGJzxBO6p8v0wEe9de,"Hot (Remix) [feat. Gunna and Travis Scott]","Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug;Travis Scott;Gunna",2019-11-01,279906,59,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:07:46Z,"rap,rap melódico,trap","300 Entertainment/Atl",0.845,0.631,7,-8.206,0,0.216,0.188,0,0.0806,0.545,111.983,4
spotify:track:7mEUjhl6aTztdHCrxoTgBG,"Wash Us In The Blood","Wash Us In The Blood","Kanye West;Travis Scott",2020-06-30,189827,54,false,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:07:52Z,"rap","Getting Out Our Dreams II / Def Jam Recordings",0.67,0.847,10,-4.85,1,0.409,0.184,0,0.304,0.381,137.22,4
spotify:track:1wHZx0LgzFHyeIZkUydNXq,"Antidote","Rodeo","Travis Scott",2015-09-04,262693,73,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:08:16Z,"rap","Cactus Jack / Epic",0.714,0.527,1,-5.046,1,0.0322,0.00787,0.00015,0.124,0.123,131.046,4
spotify:track:6Yqmv7XJLCrQEauMbPGZSw,"Maria I'm Drunk (feat. Justin Bieber & Young Thug)","Rodeo","Travis Scott;Justin Bieber;Young Thug",2015-09-04,349933,74,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:08:20Z,"rap,rap melódico,trap","Cactus Jack / Epic",0.648,0.631,4,-5.662,0,0.104,0.38,0,0.12,0.142,105.989,4
spotify:track:1Ci4wASMY4xtKVMeHA6Sd5,"through the late night","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,286235,66,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:08:31Z,"rap","Cactus Jack / Epic",0.744,0.589,5,-1.218,0,0.0359,0.36,0,0.119,0.242,127.051,4
spotify:track:6gBFPUFcJLzWGx4lenP6h2,"goosebumps","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,243836,86,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:08:39Z,"rap","Cactus Jack / Epic",0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,4
spotify:track:20dP2DaMHIAmwWAbp7peSr,"pick up the phone (feat. Quavo)","Birds In The Trap Sing McKnight","Young Thug;Travis Scott;Quavo",2016-09-16,252256,69,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:08:43Z,"rap,rap melódico,trap","Cactus Jack / Epic",0.711,0.739,7,-3.804,0,0.129,0.114,0,0.226,0.43,136.919,4
spotify:track:7wBJfHzpfI3032CSD7CE2m,"STARGAZING","ASTROWORLD","Travis Scott",2018-08-03,270714,75,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:08:56Z,"rap","Cactus Jack / Epic",0.487,0.789,8,-3.69,1,0.044,0.00947,0.00000405,0.189,0.0564,150.007,4
spotify:track:7KZ5MMVgBVox9ycroB2UrI,"CAROUSEL","ASTROWORLD","Travis Scott",2018-08-03,180182,65,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:09:00Z,"rap","Cactus Jack / Epic",0.428,0.403,5,-5.914,0,0.209,0.229,0,0.22,0.133,95.387,5
spotify:track:2xLMifQCjDGFmkHkpNLD9h,"SICKO MODE","ASTROWORLD","Travis Scott",2018-08-03,312820,84,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:09:03Z,"rap","Cactus Jack / Epic",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,4
spotify:track:4SZepBIPDRwPaHIjAKwRDb,"R.I.P. SCREW","ASTROWORLD","Travis Scott",2018-08-03,185610,66,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:09:06Z,"rap","Cactus Jack / Epic",0.607,0.609,0,-5.978,0,0.291,0.389,0.000016,0.111,0.556,74.946,4
spotify:track:1xYpVRspgaLxdJLOTQkTjg,"STOP TRYING TO BE GOD","ASTROWORLD","Travis Scott",2018-08-03,338438,67,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:09:11Z,"rap","Cactus Jack / Epic",0.588,0.567,4,-3.738,0,0.0628,0.221,0,0.135,0.113,150.009,4
spotify:track:6OaVWaGfhXn70ZJfdVcabn,"NO BYSTANDERS","ASTROWORLD","Travis Scott",2018-08-03,218283,72,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:09:15Z,"rap","Cactus Jack / Epic",0.731,0.811,1,-3.225,1,0.0712,0.0204,0,0.411,0.426,147.045,4
spotify:track:6NMtzpDQBTOfJwMzgMX0zl,"SKELETONS","ASTROWORLD","Travis Scott",2018-08-03,145588,76,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:09:20Z,"rap","Cactus Jack / Epic",0.46,0.686,0,-5.948,0,0.0367,0.00146,0,0.375,0.252,148.054,4
spotify:track:20MuVazoNMv6xjKPnRFOxG,"WAKE UP","ASTROWORLD","Travis Scott",2018-08-03,231963,66,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:09:24Z,"rap","Cactus Jack / Epic",0.741,0.645,11,-5.116,0,0.0963,0.192,0,0.163,0.488,149.07,4
spotify:track:11kDth1aKUEUMq9r1pqyds,"5% TINT","ASTROWORLD","Travis Scott",2018-08-03,196138,75,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:09:28Z,"rap","Cactus Jack / Epic",0.712,0.481,4,-5.415,0,0.0487,0.173,0,0.241,0.062,140,4
spotify:track:6BJbOXDlgVAXSaq6wYFYT2,"NC-17","ASTROWORLD","Travis Scott",2018-08-03,156885,64,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:09:40Z,"rap","Cactus Jack / Epic",0.804,0.763,2,-5.48,1,0.0519,0.0678,0,0.368,0.0585,136.052,4
spotify:track:4MXhiYIRDMGAuvZc5IFTwC,"ASTROTHUNDER","ASTROWORLD","Travis Scott",2018-08-03,142969,78,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:09:43Z,"rap","Cactus Jack / Epic",0.7,0.46,4,-8.111,0,0.0661,0.142,0.0000481,0.111,0.286,151.901,4
spotify:track:7lAK3oHbfEnvUQWosrMMpR,"YOSEMITE","ASTROWORLD","Travis Scott",2018-08-03,150043,78,false,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:09:47Z,"rap","Cactus Jack / Epic",0.785,0.554,0,-6.571,1,0.0409,0.283,0.0000034,0.116,0.144,128.047,4
spotify:track:27a1mYSG5tYg7dmEjWBcmL,"CAN'T SAY","ASTROWORLD","Travis Scott",2018-08-03,198408,76,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:09:50Z,"rap","Cactus Jack / Epic",0.702,0.708,10,-5.366,0,0.0547,0.201,0,0.118,0.713,147.98,4
spotify:track:4KYS9GK68yeuUJ8vJfPxrq,"WHO? WHAT!","ASTROWORLD","Travis Scott",2018-08-03,176720,69,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:09:55Z,"rap","Cactus Jack / Epic",0.834,0.731,10,-5.603,0,0.0566,0.0462,0,0.0731,0.681,140.001,4
spotify:track:2cYqizR4lgvp4Qu6IQ3qGN,"BUTTERFLY EFFECT","ASTROWORLD","Travis Scott",2018-08-03,190557,83,false,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:09:59Z,"rap","Cactus Jack / Epic",0.763,0.628,11,-5.85,1,0.05,0.0531,0,0.114,0.193,140.958,4
spotify:track:58TaFP5j5i9swOf584yon2,"HOUSTONFORNICATION","ASTROWORLD","Travis Scott",2018-08-03,217828,69,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:10:04Z,"rap","Cactus Jack / Epic",0.689,0.723,0,-4.052,0,0.0836,0.0985,0,0.158,0.288,160.042,4
spotify:track:6vnfObZ4Ys70SBAtti1xZ9,"COFFEE BEAN","ASTROWORLD","Travis Scott",2018-08-03,209115,69,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:10:07Z,"rap","Cactus Jack / Epic",0.81,0.582,5,-5.098,0,0.125,0.0862,0.00681,0.207,0.503,95.004,4
spotify:track:6uJONCdr2rC65BNmCnTBWK,"GANG GANG","JACKBOYS","JACKBOYS;Sheck Wes",2019-12-27,244760,66,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:10:17Z,"","Cactus Jack/Epic",0.859,0.6,7,-4.63,0,0.301,0.071,0,0.353,0.568,123.017,4
spotify:track:6gi6y1xwmVszDWkUqab1qw,"OUT WEST (feat. Young Thug)","JACKBOYS","JACKBOYS;Travis Scott;Young Thug",2019-12-27,157712,78,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:10:24Z,"rap,rap melódico,trap","Cactus Jack/Epic",0.802,0.591,8,-4.895,1,0.225,0.0104,0,0.196,0.309,139.864,4
spotify:track:4AO1XhrgJczQ9bNVxdfKQe,"WHAT TO DO? (feat. Don Toliver)","JACKBOYS","JACKBOYS;Travis Scott;Don Toliver",2019-12-27,250141,69,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:10:28Z,"rap","Cactus Jack/Epic",0.643,0.594,9,-5.191,0,0.0312,0.0695,0.0000146,0.115,0.195,118.037,4
spotify:track:40mjsnRjCpycdUw3xhS20g,"GATTI","JACKBOYS","JACKBOYS;Pop Smoke;Travis Scott",2019-12-27,181144,71,true,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:10:31Z,"drill do brooklyn,drill de nova iorque,drill,rap","Cactus Jack/Epic",0.594,0.676,2,-5.808,1,0.344,0.135,0,0.163,0.472,143.477,4
spotify:track:6Wt61AZLG0bN2KasopE2sj,"Capítulo 4, Versículo 3","Sobrevivendo no Inferno","Racionais MC's",1997-10-07,486560,70,false,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:17:38Z,"hip hop brasileiro,rap,boom bap","Cosa Nostra",0.625,0.515,8,-9.187,0,0.415,0.0269,0,0.0839,0.903,87.841,4
spotify:track:7wglwZzZoWUr8sOECwpu6L,"Diário de um Detento","Sobrevivendo no Inferno","Racionais MC's",1997-10-07,451000,67,false,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:17:46Z,"hip hop brasileiro,rap,boom bap","Cosa Nostra",0.903,0.526,10,-10.069,0,0.334,0.603,0,0.0973,0.766,87.005,4
spotify:track:6hxdEJHw5qPaA4r0GFGkhj,"Qual Mentira Vou Acreditar","Sobrevivendo no Inferno","Racionais MC's",1997-10-07,461200,54,false,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:17:54Z,"hip hop brasileiro,rap,boom bap","Cosa Nostra",0.901,0.52,1,-10.203,1,0.312,0.0257,0,0.443,0.806,89.993,4
spotify:track:4QsfSMCOEmTbPzHCCLbhgr,"Formula Mágica de Paz","Sobrevivendo no Inferno","Racionais MC's",1997-10-07,639560,62,false,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:17:58Z,"hip hop brasileiro,rap,boom bap","Cosa Nostra",0.633,0.586,6,-9.045,1,0.183,0.646,0.00000217,0.854,0.89,73.31,4
spotify:track:6m8AgjfI28ER6odzMxmHtR,"Vida Loka, Pt. 1","Nada Como um Dia Após o Outro Dia, Vol. 1 & 2","Racionais MC's",2002-10-07,303560,75,false,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:18:07Z,"hip hop brasileiro,rap,boom bap","Boogie Naipe",0.569,0.592,4,-8.557,1,0.39,0.544,0,0.79,0.752,82.38,4
spotify:track:3ytXzEJFeVydFfmUhHvti8,"Negro Drama","Nada Como um Dia Após o Outro Dia, Vol. 1 & 2","Racionais MC's",2002-10-07,411866,72,false,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:18:11Z,"hip hop brasileiro,rap,boom bap","Boogie Naipe",0.858,0.733,7,-7.292,0,0.305,0.275,0,0.152,0.801,157.38,4
spotify:track:33UECsx4DcDRampb2ah316,"Eu Sou 157","Nada Como um Dia Após o Outro Dia, Vol. 1 & 2","Racionais MC's",2002-10-07,529733,69,false,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:18:20Z,"hip hop brasileiro,rap,boom bap","Boogie Naipe",0.904,0.605,10,-5.873,0,0.279,0.15,0,0.0684,0.749,85.983,4
spotify:track:4mZu6NuOntvYZqCZPrxTqT,"A Vida É Desafio","Nada Como um Dia Após o Outro Dia, Vol. 1 & 2","Racionais MC's;Afro-X",2002-10-07,433200,71,false,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:18:29Z,"hip hop brasileiro,rap,boom bap","Boogie Naipe",0.702,0.918,0,-5.352,1,0.416,0.81,0,0.203,0.555,151.42,4
spotify:track:0VQ1mXWqoXynNmc0wdligL,"1 por Amor, 2 por Dinheiro","Nada Como um Dia Após o Outro Dia, Vol. 1 & 2","Racionais MC's",2002-10-07,418560,58,false,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:18:34Z,"hip hop brasileiro,rap,boom bap","Boogie Naipe",0.842,0.686,10,-4.52,0,0.359,0.142,0,0.377,0.81,92.984,4
spotify:track:5wZUvwWGKaZ6NG8yckZcTM,"Jesus Chorou","Nada Como um Dia Após o Outro Dia, Vol. 1 & 2","Racionais MC's",2002-10-07,471253,72,false,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:18:42Z,"hip hop brasileiro,rap,boom bap","Boogie Naipe",0.796,0.824,11,-5.448,0,0.355,0.155,0.0000247,0.355,0.75,167.926,4
spotify:track:2tR8iLdCeYhVcyPZvN6T7X,"Estilo Cachorro","Nada Como um Dia Após o Outro Dia, Vol. 1 & 2","Racionais MC's",2002-10-07,377613,70,false,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:18:50Z,"hip hop brasileiro,rap,boom bap","Boogie Naipe",0.819,0.721,1,-4.295,1,0.344,0.483,0,0.188,0.728,86.042,4
spotify:track:4nTrxp4aH0g2yLVPkFmljF,"Vida Loka, Pt. 2","Nada Como um Dia Após o Outro Dia, Vol. 1 & 2","Racionais MC's",2002-10-07,350560,72,false,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:18:54Z,"hip hop brasileiro,rap,boom bap","Boogie Naipe",0.655,0.653,1,-7.2,0,0.273,0.133,0.00813,0.203,0.433,82.1,4
spotify:track:77ZXEJcwC7r4gfodNwERJz,"Da Ponte pra Cá","Nada Como um Dia Após o Outro Dia, Vol. 1 & 2","Racionais MC's",2002-10-07,527360,69,false,8jtopaclkzi6fkcxvnzy3t27q,2021-07-03T05:19:02Z,"hip hop brasileiro,rap,boom bap","Boogie Naipe",0.742,0.728,10,-5.563,0,0.608,0.107,0,0.0848,0.695,79.921,4
